Vendor,Name,Serial,KeyIdentifier,NotBefore,NotAfter,SHA1,SHA256
Apple,"CN=Certum Trusted Root CA,OU=Certum Certification Authority,O=Asseco Data Systems S.A.,C=PL",1EBF5950B8C980374C06F7EB554FB5ED,8CFB1C75BC02D39F4E2E48D9F96054AAC4B34FFA,2018-03-16T12:10:13Z,2043-03-16T12:10:13Z,C88344C018AE9FCCF187B78F22D1C5D74584BAE5,FE7696573855773E37A95E7AD4D9CC96C30157C15D31765BA9B15704E1AE78FD
Apple,"CN=T-TeleSec GlobalRoot Class 3,OU=T-Systems Trust Center,O=T-Systems Enterprise Services GmbH,C=DE",01,B503F7763B61826A12AA1853EB032194BFFECECA,2008-10-01T10:29:56Z,2033-10-01T23:59:59Z,55A6723ECBF2ECCDC3237470199D2ABE11E381D1,FD73DAD31C644FF1B43BEF0CCDDA96710B9CD9875ECA7E31707AF3E96D522BBD
Apple,"CN=Atos TrustedRoot 2011,O=Atos,C=DE",5C33CB622C5FB332,A7A506B12CA60960EED197E970AEBC3B196CDB21,2011-07-07T14:58:30Z,2030-12-31T23:59:59Z,2BB1F53E550C1DC5F1D4E6B76A464B550602AC21,F356BEA244B7A91EB35D53CA9AD7864ACE018E2D35D5F8F96DDF68A6F41AA474
Apple,"CN=SecureTrust CA,O=SecureTrust Corporation,C=US",0CF08E5C0816A5AD427FF0EB271859D0,4232B616FA04FDFE5D4B7AC3FDF74C401D5A43AF,2006-11-07T19:31:18Z,2029-12-31T19:40:55Z,8782C6C304353BCFD29692D2593E7D44D934FF11,F1C1B50AE5A20DD8030EC9F6BC24823DD367B5255759B4E71B61FCE9F7375D73
Apple,"CN=HiPKI Root CA - G1,O=Chunghwa Telecom Co.\, Ltd.,C=TW",2DDDACCE629794A143E8B0CD766A5E60,F27717FA5EA8FEF63D71D568BAC9460C38D8AFB0,2019-02-22T09:46:04Z,2037-12-31T15:59:59Z,6A92E4A8EE1BEC964537E3295749CD96E3E5D260,F015CE3CC239BFEF064BE9F1D2C417E1A0264A0A94BE1F0C8D121864EB6949CC
Apple,"CN=D-TRUST Root Class 3 CA 2 EV 2009,O=D-Trust GmbH,C=DE",0983F4,D3948A4C62132A192ECCAF728A7D36D79A1CDC67,2009-11-05T08:50:46Z,2029-11-05T08:50:46Z,96C91B0B95B4109842FAD0D82279FE60FAB91683,EEC5496B988CE98625B934092EEC2908BED0B0F316C2D4730C84EAF1F3D34881
Apple,"CN=Buypass Class 3 Root CA,O=Buypass AS-983163327,C=NO",02,47B8CDFFE56FEEF8B2EC2F4E0EF925B08E3C6BC3,2010-10-26T08:28:58Z,2040-10-26T08:28:58Z,DAFAF7FA6684EC068F1450BDC7C281A5BCA96457,EDF7EBBCA27A2A384D387B7D4010C666E2EDB4843E4C29B4AE1D5B9332E6B24D
Apple,"CN=GlobalSign Root CA,OU=Root CA,O=GlobalSign nv-sa,C=BE",040000000001154B5AC394,607B661A450D97CA89502F7D04CD34A8FFFCFD4B,1998-09-01T12:00:00Z,2028-01-28T12:00:00Z,B1BC968BD4F49D622AA89A81F2150152A41D829C,EBD41040E4BB3EC742C9E381D31EF2A41A48B6685C96E7CEF3C1DF6CD4331C99
Apple,"OU=AC RAIZ FNMT-RCM,O=FNMT-RCM,C=ES",5D938D306736C8061D1AC754846907,F77DC5FDC4E89A1B7764A7F51DA0CCBF87609A6D,2008-10-29T15:59:56Z,2030-01-01T00:00:00Z,EC503507B215C4956219E2A89A5B42992C4C2C20,EBC5570C29018C4D67B1AA127BAF12F703B4611EBC17B7DAB5573894179B93FA
Apple,"OU=certSIGN ROOT CA,O=certSIGN,C=RO",200605167002,E08C9BDB2549B3F17C86D6B242870BD06BA0D9E4,2006-07-04T17:20:04Z,2031-07-04T17:20:04Z,FAB7EE36972662FB2DB02AF6BF03FDE87C4B2F9B,EAA962C4FA4A6BAFEBE415196D351CCD888D4F53F3FA8AE6D7C466A94E6042BB
Apple,"CN=DigiCert SMIME ECC P384 Root G5,O=DigiCert\, Inc.,C=US",053F6EA00601727DED3FC3A3B6A3D6EF,737A6B96DB42078B5266C2643217FEE067902EAD,2021-01-15T00:00:00Z,2046-01-14T23:59:59Z,1CB8A708C90D207901A0B2367FF09565E45324FE,E8E8176536A60CC2C4E10187C3BEFCA20EF263497018F566D5BEA0F94D0C111B
Apple,"CN=USERTrust RSA Certification Authority,O=The USERTRUST Network,L=Jersey City,ST=New Jersey,C=US",01FD6D30FCA3CA51A81BBC640E35032D,5379BF5AAA2B4ACF5480E1D89BC09DF2B20366CB,2010-02-01T00:00:00Z,2038-01-18T23:59:59Z,2B8F1B57330DBBA2D07A6C51F70EE90DDAB9AD8E,E793C9B02FD8AA13E21C31228ACCB08119643B749C898964B1746D46C3D4CBD2
Apple,"CN=Security Communication ECC RootCA1,O=SECOM Trust Systems CO.\,LTD.,C=JP",D65D9BB378812EEB,861CE7FE2DA54A8B08FE2811FABEA366F860592F,2016-06-16T05:15:28Z,2038-01-18T05:15:28Z,B80E26A9BFD2B23BC0EF46C9BAC7BBF61D0D4141,E74FBDA55BD564C473A36B441AA799C8A68E077440E8288B9FA1E50E4BBACA11
Apple,"CN=Sectigo Public Time Stamping Root E46,O=Sectigo Limited,C=GB",5562A6C594BD0FC9D9C1D649B5F7E315,CC473EAA15DD9236252FB001DFCF6E45C15DDF2A,2021-03-22T00:00:00Z,2046-03-21T23:59:59Z,C95E9C79D60752386209C1E4C68A6B8BD54FF2DB,E44DDB7952261F15005CD60C1D0C38C18CBFD17C273A31F8ED4C8F53E2685F32
Apple,"CN=Certigna,O=Dhimyotis,C=FR",FEDCE3010FC948FF,1AEDFE413990B42459BE01F252D545F65A39DC11,2007-06-29T15:13:05Z,2027-06-29T15:13:05Z,B12E13634586A46F1AB2606837582DC4ACFD9497,E3B6A2DB2ED7CE48842F7AC53241C7B71D54144BFB40C11F3F1D0B42F5EEA12D
Apple,"CN=Atos TrustedRoot Root CA ECC G2 2020,O=Atos,C=DE",0B7328111874301CEF6F0884,5B1FC4716CB21B9FBE5C1F8CFDB3B6FBB30E0987,2020-12-15T08:39:10Z,2040-12-10T08:39:09Z,612556DA6294E5AEB33CF811BDB1DCF8A5D8B3E4,E38655F4B0190C84D3B3893D840A687E190A256D98052F159E6D4A39F589A6EB
Apple,"CN=Amazon Root CA 4,O=Amazon,C=US",066C9FD7C1BB104C2943E5717B7B2CC81AC10E,D3ECC73A656ECCE1DA769A56FB9CF3866D57E581,2015-05-26T00:00:00Z,2040-05-26T00:00:00Z,F6108407D6F8BB67980CC2E244C2EBAE1CEF63BE,E35D28419ED02025CFA69038CD623962458DA5C695FBDEA3C22B0BFB25897092
Apple,"CN=CA Disig Root R2,O=Disig a.s.,L=Bratislava,C=SK",92B888DBB08AC163,B599F8AFB094F5E320D60AADCE4E56A42E6E42ED,2012-07-19T09:15:30Z,2042-07-19T09:15:30Z,B561EBEAA4DEE4254B691A98A55747C234C7D971,E23D4A036D7B70E9F595B1422079D2B91EDFBB1FB651A0633EAA8A9DC5F80703
Apple,"CN=TeliaSonera Root CA v1,O=TeliaSonera",95BE16A0F72E46F17B398272FA8BCD96,F08F593800B3F58F9A960CD5EBFA7BAA17E81312,2007-10-18T12:00:50Z,2032-10-18T12:00:50Z,4313BB96F1D5869BC14E6A92F6CFF63469878237,DD6936FE21F8F077C123A1A521C12224F72255B73E03A7260693E8A24B0FA389
Apple,"CN=Entrust Root Certification Authority - G4,OU=See www.entrust.net/legal-terms+OU=(c) 2015 Entrust\, Inc. - for authorized use only,O=Entrust\, Inc.,C=US",D9B5437FAFA9390F000000005565AD58,9F38C45623C339E8A0716CE8544CE4E83AB1BF67,2015-05-27T11:11:16Z,2037-12-27T11:41:16Z,14884E862637B026AF59625C4077EC3529BA9601,DB3517D1F6732A2D5AB97C533EC70779EE3270A62FB4AC4238372460E6F01E88
Apple,"CN=HARICA TLS RSA Root CA 2021,O=Hellenic Academic and Research Institutions CA,C=GR",39CA931CEF43F3C68E93C7F46489387E,0A4823A660A4920A33EA935BC557EA254DBD12EE,2021-02-19T10:55:38Z,2045-02-13T10:55:37Z,022D0582FA88CE140C0679DE7F1410E945D7A56D,D95D0E8EDA79525BF9BEB11B14D2100D3294985F0C62D9FABD9CD999ECCB7B1D
Apple,"CN=GTS Root R1,O=Google Trust Services LLC,C=US",0203E5936F31B01349886BA217,E4AF2B26711A2B4827852F52662CEFF08913713E,2016-06-22T00:00:00Z,2036-06-22T00:00:00Z,E58C1CC4913B38634BE9106EE3AD8E6B9DD9814A,D947432ABDE7B7FA90FC2E6B59101B1280E0E1C7E4E40FA3C6887FFF57A7F4CF
Apple,"CN=Certum CA,O=Unizeto Sp. z o.o.,C=PL",010020,,2002-06-11T10:46:39Z,2027-06-11T10:46:39Z,6252DC40F71143A22FDE9EF7348E064251B18118,D8E0FEBC1DB2E38D00940F37D27D41344D993E734B99D5656D9778D4D8143624
Apple,"CN=AAA Certificate Services,O=Comodo CA Limited,L=Salford,ST=Greater Manchester,C=GB",01,A0110A233E96F107ECE2AF29EF82A57FD030A4B4,2004-01-01T00:00:00Z,2028-12-31T23:59:59Z,D1EB23A46D17D68FD92564C2F1F1601764D8E349,D7A7A0FB5D7E2731D771E9484EBCDEF71D5F0C3E0A2948782BC83EE0EA699EF4
Apple,"CN=Sectigo Public Email Protection Root R46,O=Sectigo Limited,C=GB",1D449EB90D839174AEDDF2EB88B7A6A3,A7D79577EB4AC327CD93BE374C268421147D5D98,2021-03-22T00:00:00Z,2046-03-21T23:59:59Z,D37B8B0AE84244FB6B8038EEAE9180261A487066,D5917A7791EB7CF20A2E57EB98284A67B28A57E89182DA53D546678C9FDE2B4F
Apple,"CN=TrustCor RootCert CA-1,OU=TrustCor Certificate Authority,O=TrustCor Systems S. de R.L.,L=Panama City,ST=Panama,C=PA",DA9BEC71F303B019,EE6B493C7A3F0DE3B109B78AC8AB199F733350E7,2016-02-04T12:32:16Z,2029-12-31T17:23:16Z,FFBDCDE782C8435E3C6F26865CCAA83A455BC30A,D40E9C86CD8FE468C1776959F49EA774FA548684B6C406F3909261F4DCE2575C
Apple,"CN=XRamp Global Certification Authority,OU=www.xrampsecurity.com,O=XRamp Security Services Inc,C=US",50946CEC18EAD59C4DD597EF758FA0AD,C64FA23D066384099CCE62E404AC8D5CB5E9B61B,2004-11-01T17:14:04Z,2035-01-01T05:37:19Z,B80186D1EB9C86A54104CF3054F34C52B7E558C6,CECDDC905099D8DADFC5B1D209B737CBE2C18CFB2C10C0FF0BCF0D3286FC1AA2
Apple,"CN=GlobalSign Root E46,O=GlobalSign nv-sa,C=BE",11D2BBBA336ED4BCE62468C50D841D98E843,310A908FB6C69DD2444B80B5A2E61FB1124F1B95,2019-03-20T00:00:00Z,2046-03-20T00:00:00Z,39B46CD5FE8006EBE22F4ABB0833A0AFDBB9DD84,CBB9C44D84B8043E1050EA31A69F514955D7BFD2E2C6B49301019AD61D9F5058
Apple,"CN=GlobalSign,OU=GlobalSign Root CA - R3,O=GlobalSign",04000000000121585308A2,8FF04B7FA82E4524AE4D50FA639A8BDEE2DD1BBC,2009-03-18T10:00:00Z,2029-03-18T10:00:00Z,D69B561148F01C77C54578C10926DF5B856976AD,CBB522D7B7F127AD6A0113865BDF1CD4102E7D0759AF635A7CF4720DC963C53B
Apple,"CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US",033AF1E6A711A9A0BB2864B11D09FAE5,4E2254201895E6E36EE60FFAFAB912ED06178F39,2013-08-01T12:00:00Z,2038-01-15T12:00:00Z,DF3C24F9BFD666761B268073FE06D1CC8D4F82A4,CB3CCBB76031E5E0138F8DD39A23F9DE47FFC35E43C1144CEA27D46A5AB1CB5F
Apple,"CN=Sectigo Public Server Authentication Root E46,O=Sectigo Limited,C=GB",42F2CCDA1B6937445F15FE752810B8F4,D122DA4C59F14B5F2638AA9DD6EEEB0DC3FBA961,2021-03-22T00:00:00Z,2046-03-21T23:59:59Z,EC8A396C40F02EBC4275D49FAB1C1A5B67BED29A,C90F26F0FB1B4018B22227519B5CA2B53E2CA5B3BE5CF18EFE1BEF47380C5383
Apple,"CN=Microsoft RSA Root Certificate Authority 2017,O=Microsoft Corporation,C=US",1ED397095FD8B4B347701EAABE7F45B3,09CB597F86B2708F1AC339E3C0D9E9BFBB4DB223,2019-12-18T22:51:22Z,2042-07-18T23:00:23Z,73A5E64A3BFF8316FF0EDCCC618A906E4EAE4D74,C741F70F4B2A8D88BF2E71C14122EF53EF10EBA0CFA5E64CFA20F418853073E0
Apple,"CN=Visa Information Delivery Root CA,OU=Visa International Service Association,O=VISA,C=US",5B57D7A84CB0AFD9D36F4BA031B4D6E2,4F8ADA76FF6777239AA6807D7DDB887585F7817A,2005-06-27T17:42:42Z,2025-06-29T17:42:42Z,5A4D0E8B5FDCFDF64E7299A36C060DB222CA78E4,C57A3ACBE8C06BA1988A83485BF326F2448775379849DE01CA43571AF357E74B
Apple,"OU=Go Daddy Class 2 Certification Authority,O=The Go Daddy Group\, Inc.,C=US",,D2C4B0D291D44C1171B361CB3DA1FEDDA86AD4E3,2004-06-29T17:06:20Z,2034-06-29T17:06:20Z,2796BAE63F1801E277261BA0D77770028F20EEE4,C3846BF24B9E93CA64274C0EC67C1ECC5E024FFCACD2D74019350E81FE546AE4
Apple,"CN=SSL.com TLS ECC Root CA 2022,O=SSL Corporation,C=US",1403F5ABFB378B17405BE243B2A5D1C4,898F2FA3E82BA014547BF356B8265F67380B9CD0,2022-08-25T16:33:48Z,2046-08-19T16:33:47Z,9F5FD91A546DF50C71F0EE7ABD1749988473E239,C32FFD9F46F936D16C3673990959434B9AD60AAFBB9E7CF33654F144CC1BA143
Apple,"CN=Apple Root CA - G2,OU=Apple Certification Authority,O=Apple Inc.,C=US",01E0E5B58367A3E0,C499136C1803C27BC0A3A00D7F72807A1C77268D,2014-04-30T18:10:09Z,2039-04-30T18:10:09Z,14698989BFB2950921A42452646D37B50AF017E2,C2B9B042DD57830E7D117DAC55AC8AE19407D38E41D88F3215BC3A890444A050
Apple,"OU=ePKI Root Certification Authority,O=Chunghwa Telecom Co.\, Ltd.,C=TW",15C8BD65475CAFB897005EE406D2BC9D,1E0CF7B667F2E192260945C055392E773F424AA2,2004-12-20T02:31:27Z,2034-12-20T02:31:27Z,67650DF17E8E7E5B8240A4F4564BCFE23D69C6F0,C0A6F4DC63A24BFDCF54EF2A6A082A0A72DE35803E2FF5FF527AE5D87206DFD5
Apple,"CN=GDCA TrustAUTH R5 ROOT,O=GUANG DONG CERTIFICATE AUTHORITY CO.\,LTD.,C=CN",7D0997FEF047EA7A,E2C9409F4DCEE89AA17CCF0E3F65C529886A1951,2014-11-26T05:13:15Z,2040-12-31T15:59:59Z,0F36385B811A25C39B314E83CAE9346670CC74B4,BFFF8FD04433487D6A8AA60C1A29767A9FC2BBB05E420F713A13B992891D3893
Apple,"CN=TWCA Root Certification Authority,OU=Root CA,O=TAIWAN-CA,C=TW",01,6A385B268DDE8B5AF24F7A54831918E30835A6BA,2008-08-28T07:24:33Z,2030-12-31T15:59:59Z,CF9E876DD3EBFC422697A3B5A37AA076A9062348,BFD88FE1101C41AE3E801BF8BE56350EE9BAD1A6B9BD515EDC5C6D5B8711AC44
Apple,"CN=SwissSign Silver CA - G2,O=SwissSign AG,C=CH",4F1BD42F54BB2F4B,17A0CDC1E441B63A5B3BCB459DBD1CC298FA8658,2006-10-25T08:32:46Z,2036-10-25T08:32:46Z,9BAAE59F56EE21CB435ABE2593DFA7F040D11DCB,BE6C4DA2BBB9BA59B6F3939768374246C3C005993FA98F020D1DEDBED48A81D5
Apple,"CN=AffirmTrust Premium ECC,O=AffirmTrust,C=US",7497258AC73F7A54,9AAF297AC011353526513000C36AFE40D5AED63C,2010-01-29T14:20:24Z,2040-12-31T14:20:24Z,B8236B002F1D16865301556C11A437CAEBFFC3BB,BD71FDF6DA97E4CF62D1647ADD2581B07D79ADF8397EB4ECBA9C5E8488821423
Apple,"CN=Certum Trusted Network CA 2,OU=Certum Certification Authority,O=Unizeto Technologies S.A.,C=PL",21D6D04A4F250FC93237FCAA5E128DE9,B6A1543902C3A03F8E8ABCFAD4F81CA6D13A0EFD,2011-10-06T08:39:56Z,2046-10-06T08:39:56Z,D3DD483E2BBF4C05E8AF10F5FA7626CFD3DC3092,B676F2EDDAE8775CD36CB0F63CD1D4603961F49E6265BA013A2F0307B6D0B804
Apple,"CN=Certainly Root E1,O=Certainly,C=US",062533B1470333275CF98D9AB9BFCCF8,F32818CB6475EE292AEBEDAE23583885EBC82207,2021-04-01T00:00:00Z,2046-04-01T00:00:00Z,F9E16DDC0189CFD58245633EC5377DC2EB936F2B,B4585F22E4AC756A4E8612A1361C5D9D031A93FD84FEBB778FA3068B0FC42DC2
Apple,"CN=Atos TrustedRoot Root CA ECC TLS 2021,O=Atos,C=DE",3D983BA6663D9063F77E26573804EF00,762825D67DE0669A7A09B26A3B8E33D736D34FA2,2021-04-22T09:26:23Z,2041-04-17T09:26:22Z,9EBC751042B302F381F4F73062D48FC3A751B2DD,B2FAE53E14CCD7AB9212064701AE279C1D8988FACB775FA8A008914E663988A8
Apple,"CN=Apple Root CA,OU=Apple Certification Authority,O=Apple Inc.,C=US",02,2BD06947947609FEF46B8D2E40A6F7474D7F085E,2006-04-25T21:40:36Z,2035-02-09T21:40:36Z,611E5B662C593A08FF58D14AE22452D198DF6C60,B0B1730ECBC7FF4505142C49F1295E6EDA6BCAED7E2C68C5BE91B5A11001F024
Apple,"CN=GlobalSign,OU=GlobalSign ECC Root CA - R4,O=GlobalSign",0203E57EF53F93FDA50921B2A6,54B07BAD45B8E2407FFB0A6EFBBE33C93CA384D5,2012-11-13T00:00:00Z,2038-01-19T03:14:07Z,6BA0B098E171EF5AADFE4815807710F4BD6F0B28,B085D70B964F191A73E4AF0D54AE7A0E07AAFDAF9B71DD0862138AB7325A24A2
Apple,"CN=SSL.com Client ECC Root CA 2022,O=SSL Corporation,C=US",76F8481EAEF03C701FE03F25540183D5,B7FE2D62C58153CD521A2F5D60A0C35DFBB21C1C,2022-08-25T16:30:32Z,2046-08-19T16:30:31Z,807B1D9D65723DC756F9ECC5008349F6F2ACF486,AD7DD58D03AEDB22A30B5084394920CE12230C2D8017AD9B81AB04079BDD026B
Apple,"CN=D-TRUST Root CA 3 2013,O=D-Trust GmbH,C=DE",0FDDAC,3F90C87DC7156FF3248FA9C32F4BA20F21B22FE7,2013-09-20T08:25:51Z,2028-09-20T08:25:51Z,6C7CCCE7D4AE515F9908CD3FF6E8C378DF6FEF97,A1A86D04121EB87F027C66F53303C28E5739F943FC84B38AD6AF009035DD9457
Apple,"CN=Hellenic Academic and Research Institutions RootCA 2015,O=Hellenic Academic and Research Institutions Cert. Authority,L=Athens,C=GR",,711567C8C8C9BD755D72D038186A9DF37124540B,2015-07-07T10:11:21Z,2040-06-30T10:11:21Z,010C0695A6981914FFBF5FC6B0B695EA29E912A6,A040929A02CE53B4ACF4F2FFC6981CE4496F755E6D45FE0B2A692BCD52523F36
Apple,"CN=VeriSign Class 3 Public Primary Certification Authority - G5,OU=VeriSign Trust Network+OU=(c) 2006 VeriSign\, Inc. - For authorized use only,O=VeriSign\, Inc.,C=US",18DAD19E267DE8BB4A2158CDCC6B3B4A,7FD365A7C2DDECBBF03009F34339FA02AF333133,2006-11-08T00:00:00Z,2036-07-16T23:59:59Z,4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5,9ACFAB7E43C8D880D06B262A94DEEEE4B4659989C3D0CAF19BAF6405E41AB7DF
Apple,"CN=ACCVRAIZ1,OU=PKIACCV,O=ACCV,C=ES",5EC3B7A6437FA4E0,D287B4E3DF37279355F656EA81E536CC8C1E3FBD,2011-05-05T09:37:37Z,2030-12-31T09:37:37Z,93057A8815C64FCE882FFA9116522878BC536417,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113
Apple,"CN=GLOBALTRUST 2020,O=e-commerce monitoring GmbH,C=AT",5A4BBD5AFB4F8A5BFA65E5,DC2E1FD1613779E4ABD5D5B31271683D6A689C22,2020-02-10T00:00:00Z,2040-06-10T00:00:00Z,D067C11351010CAAD0C76A65373116264F5371A2,9A296A5182D1D451A2E37F439B74DAAFA267523329F90F9A0D2007C334E23C9A
Apple,"CN=Buypass Class 2 Root CA,O=Buypass AS-983163327,C=NO",02,C98077E0629282F5469CF3BAF74CC3DEB8A3AD39,2010-10-26T08:38:03Z,2040-10-26T08:38:03Z,490A7574DE870A47FE58EEF6C76BEBC60B124099,9A114025197C5BB95D94E63D55CD43790847B646B23CDF11ADA4A00EFF15FB48
Apple,"CN=Trustwave Global Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US",05F70E86DA49F346352EBAB2,99E019670D62DB76B3DA3DB85BE8FD42D2310E87,2017-08-23T19:34:12Z,2042-08-23T19:34:12Z,2F8F364FE1589744215987A52A9AD06995267FB5,97552015F5DDFC3C8788C006944555408894450084F100867086BC1A2BB58DC8
Apple,"CN=ISRG Root X1,O=Internet Security Research Group,C=US",8210CFB0D240E3594463E0BB63828B00,79B459E67BB6E5E40173800888C81A58F6E99B6E,2015-06-04T11:04:38Z,2035-06-04T11:04:38Z,CABD2A79A1076A31F21D253635CB039D4329A5E8,96BCEC06264976F37460779ACF28C5A7CFE8A3C0AAE11A8FFCEE05C0BDDF08C6
Apple,"CN=Trustwave Global ECC P256 Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US",0D6A5F083F285C3E5195DF5D,A34106AC906DD14AEB75A54A1099B3B1A18B4AF7,2017-08-23T19:35:10Z,2042-08-23T19:35:10Z,B49082DD450CBE8B5BB166D3E2A40826CDED42CF,945BBC825EA554F489D1FD51A73DDF2EA624AC7019A05205225C22A78CCFA8B4
Apple,"CN=T-TeleSec GlobalRoot Class 2,OU=T-Systems Trust Center,O=T-Systems Enterprise Services GmbH,C=DE",01,BF5920360079A0A0226B8CD5F261D2B82CCB824A,2008-10-01T10:40:14Z,2033-10-01T23:59:59Z,590D2D7D884F402E617EA562321765CF17D894E9,91E2F5788D5810EBA7BA58737DE1548A8ECACD014598BC0B143E041B17052552
Apple,"CN=DigiCert SMIME RSA4096 Root G5,O=DigiCert\, Inc.,C=US",05F6BA04238346CB7D5CE6B95BBA1C55,D1A3D4571D4F55DB754C5C429E6316CEB4C63B1F,2021-01-15T00:00:00Z,2046-01-14T23:59:59Z,5BC5ADE29AA754DA848953A5FED75B4686D05708,90370D3EFA88BF58C30105BA25104A358460A7FA52DFC2011DF233A0F417912A
Apple,"CN=QuoVadis Root CA 2 G3,O=QuoVadis Limited,C=BM",445734245B81899B35F2CEB82B3B5BA726F07528,EDE76F765ABF60EC495BC6A577BB7216719BC43D,2012-01-12T18:59:32Z,2042-01-12T18:59:32Z,093C61F38B8BDC7D55DF7538020500E125F5C836,8FE4FB0AF93A4D0D67DB0BEBB23E37C71BF325DCBCDD240EA04DAF58B47E1840
Apple,"CN=SSL.com TLS RSA Root CA 2022,O=SSL Corporation,C=US",6FBEDAAD73BD0840E28B4DBED4F75B91,FB2E37EEE3847A272ECD1935B1337CFFD44442B9,2022-08-25T16:34:22Z,2046-08-19T16:34:21Z,EC2C834072AF269510FF0EF203EE3170F6789DCA,8FAF7D2E2CB4709BB8E0B33666BF75A5DD45B5DE480F8EA8D4BFE6BEBC17F2ED
Apple,"CN=Amazon Root CA 1,O=Amazon,C=US",066C9FCF99BF8C0A39E2F0788A43E696365BCA,8418CC8534ECBC0C94942E08599CC7B2104E0A08,2015-05-26T00:00:00Z,2038-01-17T00:00:00Z,8DA7F965EC5EFC37910F1C6E59FDC1CC6A6EDE16,8ECDE6884F3D87B1125BA31AC3FCB13D7016DE7F57CC904FE1CB97C6AE98196E
Apple,"CN=HARICA Client ECC Root CA 2021,O=Hellenic Academic and Research Institutions CA,C=GR",3168D9D8E162571ED2194488E6107DF0,5208D2BE328125FDF51A97EC4E5F1ABB53CD90AD,2021-02-19T11:03:34Z,2045-02-13T11:03:33Z,BE64D3DA144BD26BCDAF8FDBA6A672F8DE26F900,8DD4B5373CB0DE36769C12339280D82746B3AA6CD426E797A31BABE4279CF00B
Apple,"CN=GTS Root R2,O=Google Trust Services LLC,C=US",0203E5AEC58D04251AAB1125AA,BBFFCA8E239F4F99CADBE268A6A51527171ED90E,2016-06-22T00:00:00Z,2036-06-22T00:00:00Z,9A44497632DBDEFAD0BCFB5A7B17BD9E56092494,8D25CD97229DBF70356BDA4EB3CC734031E24CF00FAFCFD32DC76EB5841C7EA8
Apple,"CN=QuoVadis Root CA 1 G3,O=QuoVadis Limited,C=BM",78585F2EAD2C194BE3370735341328B596D46593,A397D6F35EA210E1AB459F3C17643CEE01709CCC,2012-01-12T17:27:44Z,2042-01-12T17:27:44Z,1B8EEA5796291AC939EAB80A811A7373C0937967,8A866FD1B276B57E578E921C65828A2BED58E9F2F288054134B7F1F4BFC9CC74
Apple,"CN=NAVER Global Root Certification Authority,O=NAVER BUSINESS PLATFORM Corp.,C=KR",0194301EA20BDDF5C5332AB1434471F8D6504D0D,D29F88DFA1CD2CBDECF53B0101933327B2EB604B,2017-08-18T08:58:42Z,2037-08-18T23:59:59Z,8F6BF2A9274ADA14A0C4F48E6127F9C01E785DD1,88F438DCF8FFD1FA8F429115FFE5F82AE1E06E0C70C375FAAD717B34A49E7265
Apple,"CN=QuoVadis Root CA 3 G3,O=QuoVadis Limited,C=BM",2EF59B0228A7DB7AFFD5A3A9EEBD03A0CF126A1D,C617D0BCA8EA0243F21B06995D2B9020B9D79CE4,2012-01-12T20:26:32Z,2042-01-12T20:26:32Z,4812BD923CA8C43906E7306D2796E6A4CF222E7D,88EF81DE202EB018452E43F864725CEA5FBD1FC2D9D205730709C5D8B8690F46
Apple,"CN=emSign ECC Root CA - G3,OU=emSign PKI,O=eMudhra Technologies Limited,C=IN",3CF607A968700EDA8B84,7C5D028413D4CC8A9B81CE171C2E291E9C486342,2018-02-18T18:30:00Z,2043-02-18T18:30:00Z,3043FA4FF257DCA0C380EE2E58EA78B23FE6BBC1,86A1ECBA089C4A8D3BBE2734C612BA341D813E043CF9E8A862CD5C57A36BBE6B
Apple,"CN=QuoVadis Root CA 2,O=QuoVadis Limited,C=BM",0509,1A8462BC484C332504D4EED0F603C41946D1946B,2006-11-24T18:27:00Z,2031-11-24T18:23:33Z,CA3AFBCF1240364B44B216208880483919937CF7,85A0DD7DD720ADB7FF05F83D542B209DC7FF4528F7D677B18389FEA5E5C49E86
Apple,"CN=SSL.com Root Certification Authority RSA,O=SSL Corporation,L=Houston,ST=Texas,C=US",7B2C9BD316803299,DD040907A2F57A7D5253129295EE3880250DA659,2016-02-12T17:39:39Z,2041-02-12T17:39:39Z,B7AB3308D1EA4477BA1480125A6FBDA936490CBB,85666A562EE0BE5CE925C1D8890A6F76A87EC16D4D7D5F29EA7419CF20123B69
Apple,"CN=OISTE WISeKey Global Root GC CA,OU=OISTE Foundation Endorsed,O=WISeKey,C=CH",212A560CAEDA0CAB4045BF2BA22D3AEA,488714ACE3C39E90603AD7CA89EED3AD8CB45066,2017-05-09T09:48:34Z,2042-05-09T09:58:33Z,E011845E34DEBE8881B99CF61626D1961FC3B931,8560F91C3624DABA9570B5FEA0DBE36FF11A8323BE9486854FB3F34A5571198D
Apple,"CN=Cisco Root CA 2048,O=Cisco Systems",5FF87B282B54DC8D42A315B568C9ADFF,27F3C8151E6E9A020916AD2BA089605FDA7B2FAA,2004-05-14T20:17:12Z,2029-05-14T20:25:42Z,DE990CED99E0431F60EDC3937E7CD5BF0ED9E5FA,8327BC8C9D69947B3DE3C27511537267F59C21B9FA7B613FAFBCCD53B7024000
